Unnamed: 0,Formatted_Date,Summary,Precip_Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Loud_Cover,Pressure,Daily_Summary
66086,2013-06-21 14:00:00.000 +0200,Partly Cloudy,rain,33.855555555555554,36.69444444444444,0.46,3.381,212.0,10.3523,0.0,1013.23,Partly cloudy starting in the afternoon.
66159,2013-06-24 15:00:00.000 +0200,Humid and Mostly Cloudy,rain,20.37777777777778,20.37777777777778,0.91,9.0643,47.0,11.27,0.0,1008.3,Partly cloudy throughout the day.
93150,2016-03-23 09:00:00.000 +0100,Clear,rain,5.0,4.005555555555556,0.92,5.2486,84.0,4.9910000000000005,0.0,0.0,Overcast starting in the afternoon.
69520,2013-09-12 16:00:00.000 +0200,Mostly Cloudy,rain,19.90555555555555,19.90555555555555,0.53,2.9463000000000004,45.0,10.2557,0.0,1012.96,Mostly cloudy throughout the day.
93076,2016-03-20 07:00:00.000 +0100,Mostly Cloudy,rain,3.627777777777778,3.627777777777778,0.72,1.9803,114.0,9.982,0.0,1018.23,Mostly cloudy until evening.
70439,2014-04-02 23:00:00.000 +0200,Mostly Cloudy,rain,12.044444444444444,12.044444444444444,0.64,3.4937,161.0,15.150100000000002,0.0,1012.7,Mostly cloudy throughout the day.
83626,2015-06-22 13:00:00.000 +0200,Partly Cloudy,rain,22.866666666666664,22.866666666666664,0.38,7.985600000000001,225.0,16.1,0.0,1017.0,Partly cloudy throughout the day.
24375,2008-11-18 16:00:00.000 +0100,Partly Cloudy,rain,5.327777777777779,3.494444444444444,0.68,8.162700000000001,122.0,11.3988,0.0,1020.29,Partly cloudy starting in the afternoon continuing until evening.
18432,2008-08-16 00:00:00.000 +0200,Dry and Partly Cloudy,rain,29.716666666666665,28.45555555555556,0.29,26.7743,150.0,15.826300000000002,0.0,1000.16,Partly cloudy throughout the day and breezy in the morning.
9169,2007-04-24 01:00:00.000 +0200,Partly Cloudy,rain,4.588888888888888,4.588888888888888,0.69,3.2039,211.0,15.826300000000002,0.0,1021.24,Partly cloudy starting overnight.
21262,2008-07-11 22:00:00.000 +0200,Partly Cloudy,rain,22.71111111111111,22.71111111111111,0.57,6.279,141.0,15.826300000000002,0.0,1014.21,Partly cloudy starting in the afternoon continuing until night.
82924,2015-07-24 07:00:00.000 +0200,Partly Cloudy,rain,24.73333333333333,24.73333333333333,0.66,5.119800000000001,51.0,16.0517,0.0,1011.93,Partly cloudy throughout the day.
15837,2007-11-27 22:00:00.000 +0100,Partly Cloudy,rain,0.1111111111111126,-3.5166666666666657,0.73,11.4149,277.0,14.9569,0.0,1025.76,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
32015,2009-03-04 00:00:00.000 +0100,Foggy,rain,5.555555555555555,5.555555555555555,0.93,3.22,130.0,2.5760000000000005,0.0,1015.6,Foggy starting overnight continuing until morning and breezy starting in the evening.
25859,2008-09-19 11:00:00.000 +0200,Partly Cloudy,rain,12.761111111111113,12.761111111111113,0.67,2.0930000000000004,330.0,11.0768,0.0,1020.29,Mostly cloudy throughout the day.
66815,2013-03-21 23:00:00.000 +0100,Breezy and Overcast,rain,2.7777777777777777,-3.6000000000000005,0.88,39.1069,301.0,9.8049,0.0,1007.53,Overcast throughout the day and breezy starting in the evening.
76867,2014-11-14 23:00:00.000 +0100,Partly Cloudy,rain,7.755555555555556,7.755555555555556,0.93,3.2039,121.0,6.8586,0.0,1017.98,Foggy in the morning.
41083,2010-05-15 20:00:00.000 +0200,Mostly Cloudy,rain,16.900000000000002,16.900000000000002,0.89,15.922900000000002,152.0,7.905100000000001,0.0,991.96,Foggy in the afternoon.
90073,2016-02-17 04:00:00.000 +0100,Mostly Cloudy,rain,4.977777777777778,0.4166666666666667,0.86,25.921000000000003,42.0,11.8818,0.0,1027.21,Mostly cloudy throughout the day.
85486,2015-11-01 02:00:00.000 +0100,Foggy,rain,0.4833333333333319,0.4833333333333319,0.99,0.0,0.0,0.161,0.0,1041.51,Foggy until morning.
24212,2008-11-11 21:00:00.000 +0100,Clear,rain,4.772222222222224,2.2666666666666657,0.8,10.626,139.0,14.812,0.0,1023.5,Partly cloudy starting overnight continuing until evening.
36514,2010-08-08 10:00:00.000 +0200,Partly Cloudy,rain,22.56666666666667,22.56666666666667,0.73,7.647500000000001,318.0,11.27,0.0,1018.55,Partly cloudy starting in the morning.
57350,2012-06-22 14:00:00.000 +0200,Mostly Cloudy,rain,27.63888888888889,28.572222222222223,0.56,11.1412,341.0,11.4471,0.0,1013.76,Partly cloudy starting in the morning continuing until night.
39144,2010-07-26 00:00:00.000 +0200,Overcast,rain,15.488888888888887,15.488888888888887,0.93,11.2217,310.0,15.7297,0.0,1009.82,Mostly cloudy throughout the day.
11420,2007-02-25 20:00:00.000 +0100,Breezy and Mostly Cloudy,rain,1.183333333333335,-4.827777777777778,0.69,29.173200000000005,150.0,10.0464,0.0,1014.16,Mostly cloudy until night.
29450,2009-01-19 02:00:00.000 +0100,Mostly Cloudy,rain,6.111111111111111,1.888888888888888,0.79,25.76,230.0,16.1,0.0,1009.7,Mostly cloudy throughout the day.
64029,2013-02-25 21:00:00.000 +0100,Mostly Cloudy,rain,8.28888888888889,7.616666666666668,1.0,5.6672,276.0,10.0464,0.0,1019.23,Mostly cloudy throughout the day.
74111,2014-07-22 02:00:00.000 +0200,Overcast,rain,21.8,21.8,0.84,6.0697,146.0,15.1823,0.0,1008.71,Mostly cloudy throughout the day.
24049,2008-05-06 02:00:00.000 +0200,Clear,rain,10.42777777777778,10.42777777777778,0.82,13.2825,12.0,14.4739,0.0,1020.29,Partly cloudy until night.
82972,2015-07-26 07:00:00.000 +0200,Partly Cloudy,rain,21.11111111111111,21.11111111111111,0.59,21.010500000000004,320.0,10.2557,0.0,1011.81,Partly cloudy throughout the day.
21142,2008-01-07 22:00:00.000 +0100,Foggy,snow,-0.4611111111111101,-3.855555555555556,0.99,10.0303,188.0,0.2415,0.0,1023.2,Foggy throughout the day.
48227,2011-06-01 11:00:00.000 +0200,Partly Cloudy,rain,23.855555555555554,23.855555555555554,0.62,8.6618,106.0,15.3594,0.0,1015.69,Partly cloudy starting overnight.
53392,2012-08-11 16:00:00.000 +0200,Mostly Cloudy,rain,23.72222222222222,23.72222222222222,0.36,27.1124,319.0,10.0464,0.0,1014.77,Partly cloudy starting overnight.
36686,2010-12-14 14:00:00.000 +0100,Overcast,snow,-2.7999999999999994,-8.033333333333335,0.91,15.922900000000002,320.0,4.347,0.0,1016.0,Foggy starting in the morning continuing until afternoon.
34781,2009-09-25 05:00:00.000 +0200,Partly Cloudy,rain,11.544444444444444,11.544444444444444,0.83,6.230700000000001,328.0,9.982,0.0,1018.99,Mostly cloudy starting overnight.
2182,2006-12-08 22:00:00.000 +0100,Partly Cloudy,rain,8.399999999999999,6.094444444444444,0.84,14.023100000000005,151.0,8.227100000000002,0.0,1014.92,Partly cloudy starting in the morning continuing until night.
56555,2012-07-20 11:00:00.000 +0200,Partly Cloudy,rain,27.800000000000004,27.62777777777778,0.42,15.3272,352.0,10.3523,0.0,1014.61,Partly cloudy throughout the day.
5154,2006-03-11 18:00:00.000 +0100,Partly Cloudy,rain,5.116666666666667,2.983333333333332,0.81,9.2253,233.0,11.27,0.0,1004.72,Foggy overnight.
95697,2016-10-08 12:00:00.000 +0200,Partly Cloudy,rain,11.11111111111111,11.11111111111111,0.54,9.4829,310.0,9.982,0.0,1018.64,Partly cloudy until night.
95769,2016-09-10 12:00:00.000 +0200,Partly Cloudy,rain,28.911111111111115,28.56666666666667,0.41,11.914,157.0,16.1,0.0,1016.23,Partly cloudy starting in the morning.
66699,2013-03-18 03:00:00.000 +0100,Overcast,snow,-0.5999999999999991,-5.961111111111112,0.76,19.8674,129.0,15.826300000000002,0.0,1014.67,Mostly cloudy throughout the day and breezy starting in the afternoon.
45070,2011-08-28 22:00:00.000 +0200,Partly Cloudy,rain,19.88888888888889,19.88888888888889,0.7,3.3488,282.0,15.826300000000002,0.0,1017.41,Partly cloudy until night.
44973,2011-08-24 21:00:00.000 +0200,Clear,rain,23.916666666666668,23.916666666666668,0.74,3.22,0.0,9.982,0.0,1013.3,Clear throughout the day.
29276,2009-01-11 20:00:00.000 +0100,Foggy,snow,-5.0,-8.61111111111111,0.84,8.05,200.0,3.059,0.0,1041.4,Foggy starting overnight continuing until evening.
74104,2014-07-21 19:00:00.000 +0200,Mostly Cloudy,rain,27.22222222222222,27.700000000000003,0.51,9.4346,231.0,15.826300000000002,0.0,1008.07,Partly cloudy throughout the day.
33269,2009-11-23 06:00:00.000 +0100,Foggy,rain,3.888888888888889,1.072222222222222,1.0,11.27,180.0,0.161,0.0,1018.7,Foggy until afternoon.
12071,2007-01-24 23:00:00.000 +0100,Mostly Cloudy,rain,0.994444444444444,-2.444444444444444,0.93,11.3988,336.0,11.6725,0.0,1002.79,Mostly cloudy throughout the day and breezy in the morning.
58485,2012-05-01 22:00:00.000 +0200,Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.54,0.0,0.0,16.1,0.0,1014.5,Partly cloudy starting in the morning continuing until night.
2530,2006-02-21 10:00:00.000 +0100,Mostly Cloudy,rain,7.15,6.35,0.87,5.554500000000001,159.0,9.7566,0.0,1014.59,Foggy starting in the evening.
88429,2016-08-10 16:00:00.000 +0200,Mostly Cloudy,rain,28.588888888888885,28.84444444444445,0.47,15.617,245.0,15.826300000000002,0.0,1009.24,Partly cloudy throughout the day.
49070,2011-03-14 14:00:00.000 +0100,Partly Cloudy,rain,17.45,17.45,0.57,20.125,170.0,11.2056,0.0,1020.19,Mostly cloudy throughout the day.
56507,2012-07-19 11:00:00.000 +0200,Partly Cloudy,rain,27.816666666666663,27.327777777777776,0.37,19.931800000000003,189.0,10.3523,0.0,1015.88,Partly cloudy starting in the morning continuing until night.
88820,2016-08-25 23:00:00.000 +0200,Partly Cloudy,rain,18.899999999999995,18.899999999999995,0.69,6.327300000000001,3.0,15.1823,0.0,1021.1,Partly cloudy starting in the afternoon.
94425,2016-11-15 13:00:00.000 +0100,Mostly Cloudy,rain,8.583333333333336,6.377777777777776,0.76,13.5884,178.0,11.4632,0.0,1018.97,Partly cloudy throughout the day.
42111,2010-11-26 16:00:00.000 +0100,Mostly Cloudy,rain,4.877777777777778,1.277777777777776,0.87,17.3236,63.0,8.4686,0.0,1001.57,Mostly cloudy until night.
26126,2008-09-29 14:00:00.000 +0200,Partly Cloudy,rain,18.833333333333336,18.833333333333336,0.37,8.7423,248.0,10.4006,0.0,1019.7,Partly cloudy until evening.
33803,2009-10-16 12:00:00.000 +0200,Mostly Cloudy,rain,6.111111111111111,3.466666666666668,0.65,12.88,300.0,11.27,0.0,1021.0,Mostly cloudy throughout the day.
80627,2015-12-19 14:00:00.000 +0100,Foggy,rain,4.927777777777776,2.766666666666665,0.86,9.2092,2.0,3.1878,0.0,1029.43,Foggy starting overnight continuing until afternoon.
39870,2010-06-25 06:00:00.000 +0200,Partly Cloudy,rain,12.938888888888888,12.938888888888888,0.99,8.1305,272.0,9.982,0.0,1012.17,Partly cloudy throughout the day.
4184,2006-07-30 08:00:00.000 +0200,Mostly Cloudy,rain,21.16111111111111,21.16111111111111,0.87,9.3058,257.0,9.9015,0.0,1010.5,Partly cloudy throughout the day.
79931,2015-08-20 14:00:00.000 +0200,Overcast,rain,18.89444444444445,18.89444444444445,0.92,13.3952,5.0,10.3523,0.0,1018.02,Mostly cloudy throughout the day.
47357,2011-01-05 05:00:00.000 +0100,Overcast,snow,-7.71111111111111,-11.57222222222222,0.99,7.502600000000001,60.0,6.118,0.0,1025.32,Foggy starting in the evening.
93311,2016-03-03 03:00:00.000 +0100,Partly Cloudy,snow,-0.5111111111111121,-0.5111111111111121,1.0,3.5098000000000003,74.0,14.6832,0.0,1004.57,Mostly cloudy throughout the day.
89715,2016-12-31 06:00:00.000 +0100,Mostly Cloudy,snow,-2.0500000000000007,-5.694444444444445,0.93,9.821,165.0,3.6708,0.0,1020.59,Mostly cloudy throughout the day.
73059,2014-01-10 03:00:00.000 +0100,Foggy,rain,1.183333333333335,-2.75,1.0,13.9748,189.0,0.161,0.0,1015.54,Foggy until morning.
79728,2015-08-13 03:00:00.000 +0200,Clear,rain,18.45555555555556,18.45555555555556,0.75,6.295100000000001,330.0,16.1,0.0,1014.15,Partly cloudy starting in the morning continuing until night.
53148,2012-04-03 12:00:00.000 +0200,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.35,25.76,210.0,9.982,0.0,1011.0,Mostly cloudy throughout the day.
54491,2012-12-25 11:00:00.000 +0100,Mostly Cloudy,rain,6.183333333333335,3.6666666666666674,0.79,12.2038,140.0,6.0697,0.0,1017.99,Mostly cloudy throughout the day.
50631,2011-11-17 16:00:00.000 +0100,Partly Cloudy,rain,4.15,4.15,0.69,2.1574000000000004,201.0,7.4543,0.0,1028.39,Foggy starting overnight continuing until morning.
12293,2007-01-05 05:00:00.000 +0100,Mostly Cloudy,rain,2.361111111111111,-0.3499999999999994,0.92,9.499,203.0,6.295100000000001,0.0,1017.58,Mostly cloudy until night.
25799,2008-09-16 23:00:00.000 +0200,Overcast,rain,10.055555555555555,10.055555555555555,0.9,13.041,291.0,4.6046000000000005,0.0,1013.33,Foggy starting overnight continuing until morning.
36570,2010-12-01 18:00:00.000 +0100,Foggy,rain,2.566666666666665,-0.4333333333333339,1.0,10.8836,109.0,3.0751,0.0,999.49,Foggy starting in the morning continuing until evening.
58291,2012-03-30 20:00:00.000 +0200,Partly Cloudy,rain,10.0,6.933333333333332,0.59,25.2609,270.0,11.4471,0.0,1007.63,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.
73808,2014-07-10 08:00:00.000 +0200,Partly Cloudy,rain,17.705555555555556,17.705555555555556,0.7,7.3416,29.0,15.1823,0.0,1007.64,Partly cloudy throughout the day.
572,2006-04-30 20:00:00.000 +0200,Mostly Cloudy,rain,13.927777777777775,13.927777777777775,0.47,13.3469,166.0,10.3523,0.0,1013.73,Mostly cloudy throughout the day.
61170,2012-09-28 18:00:00.000 +0200,Mostly Cloudy,rain,17.25,17.25,0.8,7.647500000000001,200.0,9.982,0.0,1021.0,Mostly cloudy throughout the day.
30122,2009-07-16 02:00:00.000 +0200,Partly Cloudy,rain,22.866666666666664,22.866666666666664,0.82,9.2575,16.0,15.150100000000002,0.0,1017.4,Partly cloudy until night.
86046,2015-11-30 10:00:00.000 +0100,Mostly Cloudy,rain,6.222222222222224,3.9833333333333343,0.79,10.7709,209.0,10.2235,0.0,1020.33,Mostly cloudy throughout the day.
84052,2015-03-11 07:00:00.000 +0100,Partly Cloudy,rain,2.822222222222221,0.9111111111111114,0.89,6.9552000000000005,180.0,5.8604,0.0,1019.02,Mostly cloudy throughout the day.
53355,2012-08-10 03:00:00.000 +0200,Partly Cloudy,rain,16.544444444444444,16.544444444444444,0.55,11.27,330.0,15.826300000000002,0.0,1019.48,Partly cloudy until night.
44670,2011-08-13 06:00:00.000 +0200,Partly Cloudy,rain,12.322222222222225,12.322222222222225,1.0,3.22,120.0,9.982,0.0,1012.18,Partly cloudy until night.
34614,2009-09-19 06:00:00.000 +0200,Partly Cloudy,rain,12.77777777777778,12.77777777777778,0.83,4.83,10.0,9.982,0.0,1018.6,Partly cloudy until night.
11404,2007-02-25 04:00:00.000 +0100,Partly Cloudy,snow,-2.616666666666667,-7.588888888888889,0.62,14.828100000000004,140.0,14.9569,0.0,1018.81,Mostly cloudy until night.
66779,2013-03-20 11:00:00.000 +0100,Mostly Cloudy,rain,13.838888888888889,13.838888888888889,0.51,17.0982,221.0,11.27,0.0,1009.26,Partly cloudy throughout the day.
64180,2013-02-06 04:00:00.000 +0100,Mostly Cloudy,rain,3.922222222222224,0.7500000000000008,0.89,13.1537,150.0,14.876400000000002,0.0,1001.99,Mostly cloudy until night.
4645,2006-06-02 13:00:00.000 +0200,Overcast,rain,12.083333333333334,12.083333333333334,0.93,14.425600000000005,36.0,6.021400000000001,0.0,1009.17,Overcast throughout the day.
19425,2008-12-25 09:00:00.000 +0100,Overcast,snow,-1.0666666666666675,-5.538888888888888,0.92,14.1197,49.0,3.3649,0.0,1025.19,Foggy starting overnight continuing until morning.
21255,2008-07-11 15:00:00.000 +0200,Partly Cloudy,rain,30.050000000000004,29.200000000000003,0.35,12.7351,208.0,9.982,0.0,1015.42,Partly cloudy starting in the afternoon continuing until night.
43438,2010-09-20 22:00:00.000 +0200,Partly Cloudy,rain,8.844444444444445,8.844444444444445,1.0,3.0751,310.0,9.9015,0.0,1022.26,Foggy starting overnight continuing until morning.
44576,2011-08-01 08:00:00.000 +0200,Partly Cloudy,rain,17.59444444444445,17.59444444444445,0.85,15.568700000000002,287.0,10.0303,0.0,1012.83,Partly cloudy until night.
23491,2008-05-12 20:00:00.000 +0200,Partly Cloudy,rain,16.594444444444445,16.594444444444445,0.52,3.1073,269.0,10.3523,0.0,1017.62,Partly cloudy until night.
23008,2008-03-22 16:00:00.000 +0100,Overcast,rain,5.216666666666667,2.116666666666668,0.86,14.49,311.0,11.0768,0.0,991.65,Mostly cloudy throughout the day.
64002,2013-02-24 18:00:00.000 +0100,Overcast,rain,7.244444444444444,3.5777777777777766,0.86,23.312800000000003,139.0,11.2056,0.0,1011.62,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
30652,2009-07-08 04:00:00.000 +0200,Partly Cloudy,rain,18.33333333333333,18.33333333333333,0.93,11.27,170.0,9.982,0.0,1008.0,Partly cloudy throughout the day.
45043,2011-08-27 19:00:00.000 +0200,Clear,rain,27.89444444444444,27.42777777777778,0.38,15.778000000000002,150.0,9.982,0.0,1011.53,Breezy in the morning and partly cloudy starting in the evening continuing until night.
45003,2011-08-26 03:00:00.000 +0200,Clear,rain,23.01666666666667,23.01666666666667,0.7,6.295100000000001,178.0,9.982,0.0,1014.48,Partly cloudy starting in the afternoon continuing until evening.
62932,2013-12-12 04:00:00.000 +0100,Clear,snow,-6.844444444444445,-6.844444444444445,0.92,2.1413,153.0,4.8461,0.0,1036.8,Mostly cloudy starting in the morning.
22770,2008-03-13 18:00:00.000 +0100,Partly Cloudy,rain,7.333333333333335,3.9833333333333343,0.54,20.3987,290.0,9.982,0.0,1013.17,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.
35695,2010-04-05 07:00:00.000 +0200,Mostly Cloudy,rain,11.066666666666668,11.066666666666668,0.72,8.3398,140.0,10.0464,0.0,1014.73,Mostly cloudy throughout the day.
2235,2006-02-10 03:00:00.000 +0100,Foggy,snow,-2.7333333333333343,-6.688888888888888,0.96,10.448900000000002,161.0,0.1932,0.0,1010.1,Foggy throughout the day.
59308,2012-11-13 05:00:00.000 +0100,Overcast,rain,9.905555555555557,8.172222222222224,0.94,12.3165,330.0,9.6761,0.0,1025.69,Foggy in the morning.
77111,2014-11-24 03:00:00.000 +0100,Overcast,rain,2.7999999999999994,2.7999999999999994,0.89,3.22,20.0,11.8496,0.0,1029.7,Mostly cloudy throughout the day.
32504,2009-05-22 09:00:00.000 +0200,Mostly Cloudy,rain,23.88888888888889,23.88888888888889,0.58,12.88,150.0,9.982,0.0,1015.5,Mostly cloudy throughout the day.
25077,2008-10-17 22:00:00.000 +0200,Partly Cloudy,rain,8.28888888888889,6.35,0.89,11.3988,269.0,11.9784,0.0,1022.2,Mostly cloudy until night.
53573,2012-08-19 05:00:00.000 +0200,Partly Cloudy,rain,13.25,13.25,0.74,6.295100000000001,359.0,14.9569,0.0,1023.51,Partly cloudy starting overnight continuing until afternoon.
74906,2014-06-24 05:00:00.000 +0200,Mostly Cloudy,rain,16.51111111111111,16.51111111111111,0.96,12.88,337.0,8.420300000000001,0.0,1012.98,Mostly cloudy throughout the day.
7705,2006-10-25 02:00:00.000 +0200,Mostly Cloudy,rain,8.850000000000001,8.32777777777778,0.94,5.4418,352.0,14.0875,0.0,1019.98,Partly cloudy until evening.
44539,2011-04-08 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,13.977777777777776,13.977777777777776,0.45,35.758100000000006,320.0,9.982,0.0,1011.83,Mostly cloudy until night and breezy starting in the morning continuing until evening.
60801,2012-09-14 09:00:00.000 +0200,Overcast,rain,15.86111111111111,15.86111111111111,0.88,11.237800000000002,331.0,10.980200000000002,0.0,1011.2,Mostly cloudy throughout the day.
7448,2006-10-15 09:00:00.000 +0200,Clear,rain,9.888888888888888,9.888888888888888,0.93,0.0,0.0,4.3631,0.0,1028.24,Foggy in the morning.
95821,2016-09-12 16:00:00.000 +0200,Partly Cloudy,rain,29.761111111111106,28.98333333333333,0.36,4.0572,94.0,10.2396,0.0,1017.18,Partly cloudy throughout the day.
6569,2006-05-09 18:00:00.000 +0200,Partly Cloudy,rain,21.18333333333333,21.18333333333333,0.42,3.0429,183.0,9.982,0.0,1011.09,Foggy in the morning.
79040,2015-04-14 11:00:00.000 +0200,Mostly Cloudy,rain,13.627777777777778,13.627777777777778,0.3,23.667,324.0,15.552600000000002,0.0,1027.95,Mostly cloudy throughout the day.
15975,2007-11-05 16:00:00.000 +0100,Partly Cloudy,rain,7.977777777777778,5.0,0.66,18.5311,1.0,11.3988,0.0,1025.37,Partly cloudy throughout the day.
82416,2015-01-05 03:00:00.000 +0100,Mostly Cloudy,rain,1.1111111111111112,-4.366666666666666,0.75,24.1983,300.0,16.1,0.0,1022.0,Breezy in the morning and mostly cloudy starting in the evening.
43504,2010-09-23 16:00:00.000 +0200,Partly Cloudy,rain,23.83888888888889,23.83888888888889,0.42,9.5956,131.0,9.982,0.0,1019.65,Foggy in the morning.
88686,2016-08-20 09:00:00.000 +0200,Partly Cloudy,rain,22.68888888888889,22.68888888888889,0.73,4.717300000000001,149.0,16.1,0.0,1016.73,Partly cloudy starting in the morning continuing until evening.
95401,2016-10-25 05:00:00.000 +0200,Overcast,,9.988888888888887,7.483333333333332,0.89,18.8853,173.0,9.9981,0.0,1022.86,Light rain overnight.
95139,2016-10-15 07:00:00.000 +0200,Mostly Cloudy,,7.938888888888887,5.844444444444446,0.83,11.9462,123.0,11.8979,0.0,1018.83,Drizzle starting in the evening.
34696,2009-09-21 16:00:00.000 +0200,Partly Cloudy,rain,26.11111111111111,26.11111111111111,0.34,3.22,310.0,9.982,0.0,1021.7,Partly cloudy starting in the morning continuing until evening.
34468,2009-09-13 04:00:00.000 +0200,Partly Cloudy,rain,15.0,15.0,0.8,11.27,340.0,16.1,0.0,1014.6,Mostly cloudy throughout the day.
47205,2011-01-27 21:00:00.000 +0100,Overcast,snow,-1.761111111111112,-5.700000000000001,0.92,11.1573,42.0,4.508,0.0,1021.46,Foggy starting overnight continuing until morning.
27536,2009-08-28 08:00:00.000 +0200,Partly Cloudy,rain,22.76111111111111,22.76111111111111,0.59,2.0930000000000004,42.0,10.3684,0.0,1014.85,Partly cloudy until night.
56294,2012-07-10 14:00:00.000 +0200,Partly Cloudy,rain,32.58888888888888,32.083333333333336,0.34,9.3541,333.0,10.4006,0.0,1011.88,Partly cloudy throughout the day.
93395,2016-03-04 15:00:00.000 +0100,Overcast,rain,8.872222222222222,7.394444444444446,0.82,9.4668,348.0,8.1305,0.0,1001.34,Overcast throughout the day.
9555,2007-08-11 03:00:00.000 +0200,Mostly Cloudy,rain,18.194444444444443,18.194444444444443,0.76,13.685,29.0,15.826300000000002,0.0,1007.39,Mostly cloudy throughout the day.
94837,2016-11-30 17:00:00.000 +0100,Mostly Cloudy,rain,4.688888888888887,2.066666666666666,0.82,11.125100000000002,165.0,7.422100000000001,0.0,1018.64,Mostly cloudy throughout the day.
21664,2008-07-27 16:00:00.000 +0200,Partly Cloudy,rain,29.838888888888885,29.58888888888889,0.41,20.2377,21.0,9.982,0.0,1011.92,Partly cloudy until night.
78585,2014-09-24 12:00:00.000 +0200,Partly Cloudy,rain,16.06111111111111,16.06111111111111,0.37,4.2826,33.0,10.2557,0.0,1020.89,Partly cloudy starting in the morning.
78738,2014-09-03 21:00:00.000 +0200,Overcast,rain,18.966666666666665,18.966666666666665,0.92,4.4436,311.0,15.1823,0.0,1012.7,Mostly cloudy throughout the day.
60821,2012-09-15 05:00:00.000 +0200,Mostly Cloudy,rain,15.32222222222222,15.32222222222222,0.85,9.982,314.0,14.876400000000002,0.0,1010.05,Mostly cloudy throughout the day.
29128,2009-02-06 16:00:00.000 +0100,Mostly Cloudy,rain,13.955555555555556,13.955555555555556,0.58,12.7673,158.0,10.3684,0.0,1002.72,Partly cloudy starting in the morning continuing until night.
95031,2016-10-10 19:00:00.000 +0200,Overcast,rain,12.105555555555554,12.105555555555554,0.62,11.2056,39.0,16.1,0.0,1017.36,Foggy in the morning.
46322,2011-02-02 02:00:00.000 +0100,Overcast,snow,-6.644444444444445,-6.644444444444445,0.99,3.0107000000000004,212.0,4.025,0.0,1029.5,Overcast throughout the day.
74366,2014-07-31 17:00:00.000 +0200,Mostly Cloudy,rain,24.78888888888889,24.78888888888889,0.63,3.1556,323.0,10.3523,0.0,1009.07,Mostly cloudy throughout the day.
84165,2015-03-16 00:00:00.000 +0100,Mostly Cloudy,rain,8.08888888888889,6.2333333333333325,0.81,10.6904,109.0,11.9784,0.0,1033.1,Partly cloudy throughout the day.
57120,2012-06-14 00:00:00.000 +0200,Clear,rain,13.88888888888889,13.88888888888889,0.9,8.1949,307.0,9.982,0.0,0.0,Partly cloudy starting in the morning continuing until evening.
23240,2008-03-31 09:00:00.000 +0200,Clear,rain,8.861111111111112,8.861111111111112,0.71,2.2379,33.0,9.982,0.0,1018.38,Clear throughout the day.
40956,2010-05-10 13:00:00.000 +0200,Overcast,rain,17.25,17.25,0.67,13.0893,229.0,11.27,0.0,0.0,Mostly cloudy starting in the morning continuing until night.
91258,2016-01-07 13:00:00.000 +0100,Overcast,rain,0.0888888888888869,-5.511111111111112,0.99,22.910300000000003,302.0,3.4293,0.0,1000.37,Foggy until afternoon.
39938,2010-06-28 02:00:00.000 +0200,Partly Cloudy,rain,17.933333333333334,17.933333333333334,0.95,6.488300000000001,331.0,11.6886,0.0,1015.24,Partly cloudy throughout the day.
66915,2013-03-26 03:00:00.000 +0100,Foggy,snow,-1.7166666666666666,-6.394444444444446,1.0,14.425600000000005,31.0,2.9624,0.0,1004.46,Foggy overnight.
42860,2010-10-27 21:00:00.000 +0200,Clear,rain,2.066666666666666,-0.2277777777777778,0.85,7.776300000000001,341.0,9.982,0.0,1027.33,Partly cloudy until evening.
59472,2012-11-02 01:00:00.000 +0100,Partly Cloudy,rain,8.555555555555555,6.833333333333332,0.99,10.4811,173.0,5.5384,0.0,1003.44,Foggy in the morning.
81065,2015-12-07 20:00:00.000 +0100,Overcast,rain,3.844444444444445,1.8833333333333333,0.93,7.679699999999999,50.0,3.4132,0.0,1039.23,Foggy until evening.
31920,2009-03-29 00:00:00.000 +0100,Overcast,rain,12.22222222222222,12.22222222222222,0.52,25.76,160.0,16.1,0.0,1011.1,Mostly cloudy throughout the day.
75489,2014-03-19 12:00:00.000 +0100,Breezy and Overcast,rain,13.872222222222222,13.872222222222222,0.45,33.42360000000001,300.0,10.2557,0.0,1017.93,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
12067,2007-01-24 19:00:00.000 +0100,Partly Cloudy,rain,2.972222222222223,0.7444444444444464,0.82,8.0983,16.0,10.2718,0.0,999.55,Mostly cloudy throughout the day and breezy in the morning.
69414,2013-10-09 06:00:00.000 +0200,Mostly Cloudy,rain,10.92222222222222,10.92222222222222,0.68,12.4131,110.0,15.826300000000002,0.0,1022.8,Mostly cloudy throughout the day.
35660,2010-04-30 20:00:00.000 +0200,Partly Cloudy,rain,20.100000000000005,20.100000000000005,0.51,7.631400000000001,150.0,10.3523,0.0,1011.56,Partly cloudy until evening.
